grid_id,row_index,col_index,lon,lat,is_tree,elevation,slope,aspect,tree_type
73,1,19,925768.0961,1940856.538,0,28.05995,4.797706,307.78714,0
74,1,20,925788.0961,1940856.538,0,29.357666,4.6684327,315.73578,0
75,1,21,925808.0961,1940856.538,0,30.339802,5.120912,326.772,0
76,1,22,925828.0961,1940856.538,0,31.321938,5.925961,331.76428,0
77,1,23,925848.0961,1940856.538,0,32.304073,6.7623825,335.5352,0
78,1,24,925868.0961,1940856.538,0,33.28621,7.416569,342.89615,0
79,1,25,925888.0961,1940856.538,0,33.835434,7.733189,350.78085,0
80,1,26,925908.0961,1940856.538,0,34.156445,8.024089,353.46225,0
81,1,27,925928.0961,1940856.538,0,34.477455,8.359443,353.72913,0
82,1,28,925948.0961,1940856.538,0,34.798466,8.662423,356.56415,0
83,1,29,925968.0961,1940856.538,0,34.842674,9.1819315,12.712677,0
84,1,30,925988.0961,1940856.538,0,33.37562,10.035296,24.488464,0
85,1,31,926008.0961,1940856.538,0,31.908567,10.20563,24.044586,0
86,1,32,926028.0961,1940856.538,0,30.441513,10.376367,23.61557,0
87,1,33,926048.0961,1940856.538,0,28.974459,10.039661,14.836548,0
88,1,34,926068.0961,1940856.538,0,28.628174,10.066382,0.82089233,0
89,1,35,926088.0961,1940856.538,0,28.872726,10.528477,356.2277,0
90,1,36,926108.0961,1940856.538,0,29.11728,10.967046,356.38226,0
91,1,37,926128.0961,1940856.538,0,29.361832,11.405423,356.4384,0
92,1,38,926148.0961,1940856.538,0,29.618563,11.715367,355.99075,0
93,1,39,926168.0961,1940856.538,0,29.941782,11.2975025,355.35992,0
94,1,40,926188.0961,1940856.538,0,30.265001,10.871737,355.1731,0
95,1,41,926208.0961,1940856.538,0,30.588219,10.444876,354.97058,0
96,1,42,926228.0961,1940856.538,0,30.911438,9.991152,3.2082825,0
97,1,43,926248.0961,1940856.538,1,30.193844,10.229949,15.951508,4
98,1,44,926268.0961,1940856.538,0,28.927563,10.488976,19.997528,0
99,1,45,926288.0961,1940856.538,0,27.66128,10.512839,19.949127,0
100,1,46,926308.0961,1940856.538,1,26.394999,10.521829,19.670746,4
101,1,47,926328.0961,1940856.538,0,25.160461,10.212561,18.577148,0
102,1,48,926348.0961,1940856.538,0,24.099241,8.599367,20.540894,0
103,1,49,926368.0961,1940856.538,0,23.038021,7.0878897,25.260498,0
104,1,50,926388.0961,1940856.538,0,21.9768,5.6401916,32.498444,0
105,1,51,926408.0961,1940856.538,0,20.915583,3.7816355,35.01242,0
106,1,52,926428.0961,1940856.538,0,20.45984,2.6518943,18.644287,0
107,1,53,926448.0961,1940856.538,0,20.323292,2.5272028,8.898743,0
