grid_id,row_index,col_index,lon,lat,is_tree,elevation,slope,aspect,tree_type
73,1,19,925408.0961,1940796.538,0,17.786463,0.87992,67.052155,0
74,1,20,925408.0961,1940816.538,0,17.786463,0.87992,67.052155,0
75,1,21,925408.0961,1940836.538,0,17.786463,0.87992,67.052155,0
76,1,22,925408.0961,1940856.538,0,15.85818,1.1666868,44.313843,0
77,1,23,925408.0961,1940876.538,0,15.85818,1.1666868,44.313843,0
78,1,24,925428.0961,1940116.538,0,51.9147,7.3410344,262.95547,0
79,1,25,925428.0961,1940136.538,0,44.832333,9.858844,265.69202,0
80,1,26,925428.0961,1940156.538,0,44.832333,9.858844,265.69202,0
81,1,27,925428.0961,1940176.538,0,44.832333,9.858844,265.69202,0
82,1,28,925428.0961,1940196.538,0,44.832333,9.858844,265.69202,0
83,1,29,925428.0961,1940216.538,0,44.832333,9.858844,265.69202,0
84,1,30,925428.0961,1940236.538,0,54.26451,1.4565027,181.183,0
85,1,31,925428.0961,1940256.538,0,54.26451,1.4565027,181.183,0
86,1,32,925428.0961,1940276.538,0,54.26451,1.4565027,181.183,0
87,1,33,925428.0961,1940296.538,0,54.26451,1.4565027,181.183,0
88,1,34,925428.0961,1940316.538,0,49.40808,6.9310846,355.4997,0
89,1,35,925428.0961,1940336.538,0,49.40808,6.9310846,355.4997,0
90,1,36,925428.0961,1940356.538,0,49.40808,6.9310846,355.4997,0
91,1,37,925428.0961,1940376.538,0,49.40808,6.9310846,355.4997,0
92,1,38,925428.0961,1940396.538,0,49.40808,6.9310846,355.4997,0
93,1,39,925428.0961,1940416.538,0,32.45049,7.659813,19.27832,0
94,1,40,925428.0961,1940436.538,0,32.45049,7.659813,19.27832,0
95,1,41,925428.0961,1940456.538,0,32.45049,7.659813,19.27832,0
96,1,42,925428.0961,1940476.538,0,32.45049,7.659813,19.27832,0
97,1,43,925428.0961,1940496.538,1,26.557138,3.4076867,59.96054,4
98,1,44,925428.0961,1940516.538,0,26.557138,3.4076867,59.96054,0
99,1,45,925428.0961,1940536.538,0,26.557138,3.4076867,59.96054,0
100,1,46,925428.0961,1940556.538,1,26.557138,3.4076867,59.96054,4
101,1,47,925428.0961,1940576.538,0,26.557138,3.4076867,59.96054,0
102,1,48,925428.0961,1940596.538,0,27.084995,3.5616093,30.823303,0
103,1,49,925428.0961,1940616.538,0,27.084995,3.5616093,30.823303,0
104,1,50,925428.0961,1940636.538,0,27.084995,3.5616093,30.823303,0
105,1,51,925428.0961,1940656.538,0,27.084995,3.5616093,30.823303,0
106,1,52,925428.0961,1940676.538,0,16.936066,3.0111504,10.873413,0
107,1,53,925428.0961,1940696.538,0,16.936066,3.0111504,10.873413,0
108,2,0,925428.0961,1940716.538,0,16.936066,3.0111504,10.873413,0
109,2,1,925428.0961,1940736.538,0,16.936066,3.0111504,10.873413,0
110,2,2,925428.0961,1940756.538,0,16.936066,3.0111504,10.873413,0
